Chr	Amplicon_Start	Insert_Start	Insert_Stop	Amplicon_Stop	Gene	Ampl	AMPN
chr14	104775668	104775687	104775772	104775793	AKT1	ampl879	AKT1-A19
chr14	104775721	104775741	104775827	104775849	AKT1	ampl1938	AKT1-A20
chr14	104776551	104776571	104776670	104776690	AKT1	ampl923	AKT1-A21
chr14	104776664	104776686	104776782	104776803	AKT1	ampl1291	AKT1-A22
chr14	104780088	104780108	104780193	104780214	AKT1	ampl927	AKT1-A23
chr14	104780142	104780165	104780246	104780266	AKT1	ampl2129	AKT1-A24
chr14	104792608	104792628	104792720	104792742	AKT1	ampl961	AKT1-A25
chr16	68738235	68738256	68738353	68738372	CDH1	ampl767	CDH1-A01
chr16	68738347	68738366	68738465	68738486	CDH1	ampl1618	CDH1-A02
chr16	68801630	68801660	68801742	68801768	CDH1	ampl755	CDH1-A03
chr16	68801709	68801731	68801821	68801847	CDH1	ampl1612	CDH1-A04
chr16	68801785	68801810	68801898	68801922	CDH1	ampl757	CDH1-A05
chr16	68808343	68808366	68808446	68808471	CDH1	ampl1568	CDH1-A06
chr16	68808412	68808436	68808525	68808551	CDH1	ampl719	CDH1-A07
chr16	68808489	68808515	68808597	68808619	CDH1	ampl1570	CDH1-A08
chr16	68808604	68808627	68808721	68808743	CDH1	ampl751	CDH1-A09
chr16	68808686	68808716	68808803	68808825	CDH1	ampl1582	CDH1-A10
chr16	68808768	68808798	68808880	68808903	CDH1	ampl753	CDH1-A11
chr16	68810142	68810167	68810256	68810280	CDH1	ampl1624	CDH1-A12
chr16	68810224	68810246	68810326	68810350	CDH1	ampl414	CDH1-A13
chr16	68810290	68810315	68810398	68810420	CDH1	ampl1626	CDH1-A14
chr16	68811637	68811660	68811752	68811776	CDH1	ampl763	CDH1-A15
chr16	68811718	68811742	68811823	68811844	CDH1	ampl1616	CDH1-A16
chr16	68811799	68811824	68811911	68811934	CDH1	ampl765	CDH1-A17
chr16	68812106	68812129	68812223	68812245	CDH1	ampl1996	CDH1-A18
chr16	68812189	68812212	68812286	68812315	CDH1	ampl856	CDH1-A19
chr16	68813256	68813278	68813363	68813385	CDH1	ampl1742	CDH1-A20
chr16	68813331	68813353	68813433	68813455	CDH1	ampl749	CDH1-A21
chr16	68813451	68813474	68813560	68813590	CDH1	ampl1580	CDH1-A22
chr16	68815466	68815496	68815577	68815599	CDH1	ampl715	CDH1-A23
chr16	68815553	68815574	68815671	68815692	CDH1	ampl1564	CDH1-A24
chr16	68815644	68815666	68815753	68815783	CDH1	ampl717	CDH1-A25
chr16	68815723	68815745	68815831	68815861	CDH1	ampl1566	CDH1-A26
chr16	68819202	68819224	68819304	68819326	CDH1	ampl759	CDH1-A27
chr16	68819271	68819294	68819379	68819401	CDH1	ampl1614	CDH1-A28
chr16	68819379	68819401	68819488	68819511	CDH1	ampl761	CDH1-A29
chr16	68821966	68821988	68822067	68822097	CDH1	ampl1620	CDH1-A30
chr16	68822033	68822057	68822149	68822172	CDH1	ampl410	CDH1-A31
chr16	68822111	68822138	68822223	68822250	CDH1	ampl1622	CDH1-A32
chr16	68822193	68822215	68822291	68822318	CDH1	ampl412	CDH1-A33
chr16	68823305	68823328	68823422	68823444	CDH1	ampl1584	CDH1-A34
chr16	68823388	68823412	68823490	68823513	CDH1	ampl548	CDH1-A35
chr16	68823451	68823480	68823561	68823584	CDH1	ampl1610	CDH1-A36
chr16	68823563	68823586	68823664	68823692	CDH1	ampl550	CDH1-A37
chr16	68828098	68828120	68828215	68828236	CDH1	ampl1578	CDH1-A38
chr16	68828165	68828187	68828262	68828291	CDH1	ampl1137	CDH1-A39
chr16	68829610	68829640	68829717	68829737	CDH1	ampl1576	CDH1-A40
chr16	68829690	68829708	68829788	68829817	CDH1	ampl747	CDH1-A41
chr16	68833241	68833263	68833341	68833365	CDH1	ampl1572	CDH1-A42
chr16	68833273	68833301	68833377	68833400	CDH1	ampl745	CDH1-A43
chr16	68833412	68833440	68833528	68833551	CDH1	ampl1574	CDH1-A44
chr17	7669510	7669534	7669623	7669649	TP53	ampl99	TP53-A01
chr17	7669588	7669613	7669700	7669722	TP53	ampl1249	TP53-A02
chr17	7670546	7670570	7670665	7670685	TP53	ampl55	TP53-A03
chr17	7670645	7670665	7670748	7670778	TP53	ampl1209	TP53-A04
chr17	7673149	7673177	7673251	7673277	TP53	ampl61	TP53-A05
chr17	7673214	7673241	7673310	7673338	TP53	ampl1213	TP53-A06
chr17	7673474	7673498	7673590	7673612	TP53	ampl59	TP53-A07
chr17	7673545	7673575	7673650	7673672	TP53	ampl1211	TP53-A08
chr17	7673627	7673654	7673741	7673765	TP53	ampl69	TP53-A09
chr17	7673692	7673714	7673808	7673829	TP53	ampl1221	TP53-A10
chr17	7674065	7674089	7674181	7674204	TP53	ampl71	TP53-A11
chr17	7674171	7674191	7674273	7674295	TP53	ampl1223	TP53-A12
chr17	7674803	7674825	7674901	7674927	TP53	ampl57	TP53-A13
chr17	7674869	7674891	7674976	7674999	TP53	ampl1155	TP53-A14
chr17	7674972	7674998	7675091	7675111	TP53	ampl63	TP53-A15
chr17	7675048	7675069	7675160	7675180	TP53	ampl1215	TP53-A16
chr17	7675106	7675129	7675207	7675230	TP53	ampl65	TP53-A17
chr17	7675951	7675973	7676067	7676089	TP53	ampl1217	TP53-A18
chr17	7676047	7676066	7676165	7676185	TP53	ampl67	TP53-A19
chr17	7676166	7676186	7676277	7676300	TP53	ampl1219	TP53-A20
chr17	7676278	7676301	7676390	7676417	TP53	ampl101	TP53-A21
chr17	7676373	7676398	7676492	7676512	TP53	ampl1958	TP53-A22
chr17	7676494	7676514	7676612	7676631	TP53	ampl97	TP53-A23
chr17	39699503	39699533	39699613	39699642	ERBB2	ampl1979	ERBB2-A01
chr17	39706929	39706948	39707044	39707065	ERBB2	ampl666	ERBB2-A02
chr17	39706991	39707012	39707096	39707116	ERBB2	ampl1872	ERBB2-A03
chr17	39707083	39707103	39707186	39707207	ERBB2	ampl584	ERBB2-A04
chr17	39708226	39708248	39708341	39708361	ERBB2	ampl1818	ERBB2-A05
chr17	39708312	39708332	39708413	39708437	ERBB2	ampl614	ERBB2-A06
chr17	39708410	39708434	39708516	39708535	ERBB2	ampl1820	ERBB2-A07
chr17	39708451	39708473	39708546	39708575	ERBB2	ampl616	ERBB2-A08
chr17	39709283	39709305	39709384	39709409	ERBB2	ampl1860	ERBB2-A09
chr17	39709311	39709334	39709421	39709442	ERBB2	ampl654	ERBB2-A10
chr17	39709758	39709780	39709860	39709882	ERBB2	ampl1856	ERBB2-A11
chr17	39709818	39709840	39709931	39709953	ERBB2	ampl582	ERBB2-A12
chr17	39710185	39710205	39710297	39710318	ERBB2	ampl1784	ERBB2-A13
chr17	39710313	39710332	39710420	39710438	ERBB2	ampl622	ERBB2-A14
chr17	39710389	39710410	39710493	39710521	ERBB2	ampl1782	ERBB2-A15
chr17	39711859	39711879	39711977	39711998	ERBB2	ampl618	ERBB2-A16
chr17	39711938	39711958	39712044	39712063	ERBB2	ampl1824	ERBB2-A17
chr17	39712014	39712034	39712120	39712142	ERBB2	ampl620	ERBB2-A18
chr17	39712260	39712282	39712363	39712387	ERBB2	ampl1900	ERBB2-A19
chr17	39712313	39712335	39712424	39712446	ERBB2	ampl672	ERBB2-A20
chr17	39715231	39715251	39715350	39715370	ERBB2	ampl1862	ERBB2-A21
chr17	39715319	39715341	39715420	39715443	ERBB2	ampl656	ERBB2-A22
chr17	39715414	39715436	39715521	39715543	ERBB2	ampl1822	ERBB2-A23
chr17	39715491	39715511	39715600	39715620	ERBB2	ampl580	ERBB2-A24
chr17	39715713	39715734	39715826	39715848	ERBB2	ampl1780	ERBB2-A25
chr17	39715719	39715740	39715834	39715855	ERBB2	ampl610	ERBB2-A26
chr17	39715895	39715914	39716008	39716028	ERBB2	ampl1816	ERBB2-A27
chr17	39716376	39716395	39716494	39716515	ERBB2	ampl668	ERBB2-A28
chr17	39716413	39716433	39716532	39716552	ERBB2	ampl1854	ERBB2-A29
chr17	39716575	39716595	39716679	39716702	ERBB2	ampl650	ERBB2-A30
chr17	39717244	39717266	39717351	39717371	ERBB2	ampl1868	ERBB2-A31
chr17	39717342	39717363	39717461	39717481	ERBB2	ampl664	ERBB2-A32
chr17	39717392	39717416	39717492	39717516	ERBB2	ampl1870	ERBB2-A33
chr17	39719740	39719762	39719855	39719877	ERBB2	ampl129	ERBB2-A34
chr17	39723276	39723297	39723377	39723400	ERBB2	ampl1199	ERBB2-A35
chr17	39723316	39723335	39723436	39723455	ERBB2	ampl39	ERBB2-A36
chr17	39723434	39723453	39723551	39723570	ERBB2	ampl1225	ERBB2-A37
chr17	39723542	39723561	39723646	39723667	ERBB2	ampl37	ERBB2-A38
chr17	39723614	39723636	39723718	39723738	ERBB2	ampl1197	ERBB2-A39
chr17	39723826	39723852	39723940	39723965	ERBB2	ampl612	ERBB2-A40
chr17	39723910	39723930	39724027	39724048	ERBB2	ampl1698	ERBB2-A41
chr17	39724692	39724713	39724807	39724829	ERBB2	ampl502	ERBB2-A42
chr17	39724777	39724797	39724880	39724901	ERBB2	ampl1864	ERBB2-A43
chr17	39724822	39724843	39724924	39724946	ERBB2	ampl658	ERBB2-A44
chr17	39725017	39725039	39725131	39725154	ERBB2	ampl1195	ERBB2-A45
chr17	39725101	39725121	39725205	39725227	ERBB2	ampl652	ERBB2-A46
chr17	39725173	39725195	39725285	39725307	ERBB2	ampl1858	ERBB2-A47
chr17	39725287	39725309	39725393	39725414	ERBB2	ampl35	ERBB2-A48
chr17	39725378	39725399	39725493	39725513	ERBB2	ampl1193	ERBB2-A49
chr17	39725624	39725646	39725739	39725761	ERBB2	ampl43	ERBB2-A50
chr17	39725709	39725729	39725816	39725843	ERBB2	ampl1229	ERBB2-A51
chr17	39725818	39725844	39725934	39725957	ERBB2	ampl45	ERBB2-A52
chr17	39726518	39726538	39726638	39726657	ERBB2	ampl1227	ERBB2-A53
chr17	39726589	39726610	39726693	39726713	ERBB2	ampl41	ERBB2-A54
chr17	39726724	39726747	39726841	39726861	ERBB2	ampl1850	ERBB2-A55
chr17	39726806	39726828	39726923	39726944	ERBB2	ampl624	ERBB2-A56
chr17	39726892	39726913	39727013	39727031	ERBB2	ampl1852	ERBB2-A57
chr17	39727189	39727210	39727307	39727326	ERBB2	ampl660	ERBB2-A58
chr17	39727267	39727292	39727382	39727406	ERBB2	ampl1866	ERBB2-A59
chr17	39727377	39727399	39727495	39727516	ERBB2	ampl662	ERBB2-A60
chr17	39727459	39727480	39727560	39727583	ERBB2	ampl1786	ERBB2-A61
chr17	39727695	39727715	39727812	39727834	ERBB2	ampl670	ERBB2-A62
chr17	39727812	39727833	39727923	39727948	ERBB2	ampl1898	ERBB2-A63
chr17	39727913	39727933	39728025	39728043	ERBB2	ampl816	ERBB2-A64
chr17	39727998	39728020	39728100	39728122	ERBB2	ampl2195	ERBB2-A65
chr18	51046988	51047017	51047102	51047127	SMAD4	ampl125	SMAD4-A01
chr18	51047066	51047093	51047161	51047191	SMAD4	ampl1237	SMAD4-A02
chr18	51047124	51047149	51047218	51047248	SMAD4	ampl127	SMAD4-A03
chr18	51047235	51047263	51047333	51047361	SMAD4	ampl1289	SMAD4-A04
chr18	51048594	51048622	51048710	51048732	SMAD4	ampl87	SMAD4-A05
chr18	51048689	51048711	51048785	51048814	SMAD4	ampl1273	SMAD4-A06
chr18	51048739	51048769	51048838	51048864	SMAD4	ampl89	SMAD4-A07
chr18	51049178	51049210	51049291	51049317	SMAD4	ampl1279	SMAD4-A08
chr18	51049278	51049307	51049379	51049409	SMAD4	ampl75	SMAD4-A09
chr18	51054771	51054802	51054873	51054895	SMAD4	ampl1239	SMAD4-A10
chr18	51054835	51054858	51054934	51054959	SMAD4	ampl79	SMAD4-A11
chr18	51054894	51054916	51054998	51055027	SMAD4	ampl1245	SMAD4-A12
chr18	51058090	51058120	51058202	51058226	SMAD4	ampl77	SMAD4-A13
chr18	51058101	51058129	51058215	51058238	SMAD4	ampl1285	SMAD4-A14
chr18	51058284	51058311	51058386	51058408	SMAD4	ampl85	SMAD4-A15
chr18	51058358	51058379	51058461	51058490	SMAD4	ampl1247	SMAD4-A16
chr18	51059859	51059883	51059974	51059998	SMAD4	ampl1147	SMAD4-A17
chr18	51065329	51065357	51065438	51065467	SMAD4	ampl1275	SMAD4-A18
chr18	51065398	51065428	51065503	51065531	SMAD4	ampl91	SMAD4-A19
chr18	51065467	51065493	51065583	51065606	SMAD4	ampl1277	SMAD4-A20
chr18	51065549	51065573	51065652	51065685	SMAD4	ampl93	SMAD4-A21
chr18	51067005	51067031	51067102	51067132	SMAD4	ampl1281	SMAD4-A22
chr18	51067072	51067092	51067167	51067200	SMAD4	ampl95	SMAD4-A23
chr18	51067140	51067162	51067236	51067264	SMAD4	ampl1283	SMAD4-A24
chr18	51076528	51076560	51076647	51076667	SMAD4	ampl121	SMAD4-A25
chr18	51076625	51076653	51076741	51076764	SMAD4	ampl1287	SMAD4-A26
chr18	51076721	51076740	51076827	51076860	SMAD4	ampl123	SMAD4-A27
chr18	51078151	51078178	51078268	51078290	SMAD4	ampl1241	SMAD4-A28
chr18	51078229	51078258	51078340	51078364	SMAD4	ampl81	SMAD4-A29
chr18	51078301	51078330	51078411	51078438	SMAD4	ampl1243	SMAD4-A30
chr18	51078373	51078400	51078486	51078511	SMAD4	ampl83	SMAD4-A31
chr19	1206827	1206849	1206947	1206966	STK11	ampl32	STK11-A01
chr19	1206944	1206963	1207047	1207068	STK11	ampl1186	STK11-A02
chr19	1206970	1206992	1207086	1207108	STK11	ampl28	STK11-A03
chr19	1207087	1207108	1207191	1207217	STK11	ampl1184	STK11-A04
chr19	1207139	1207163	1207243	1207263	STK11	ampl30	STK11-A05
chr19	1218361	1218381	1218469	1218497	STK11	ampl1188	STK11-A06
chr19	1218464	1218490	1218580	1218603	STK11	ampl844	STK11-A07
chr19	1219376	1219394	1219488	1219514	STK11	ampl1190	STK11-A08
chr19	1220253	1220274	1220368	1220391	STK11	ampl36	STK11-A09
chr19	1220366	1220385	1220472	1220493	STK11	ampl1198	STK11-A10
chr19	1220386	1220405	1220503	1220521	STK11	ampl38	STK11-A11
chr19	1221163	1221184	1221264	1221287	STK11	ampl1946	STK11-A12
chr19	1221216	1221237	1221322	1221343	STK11	ampl926	STK11-A13
chr19	1221831	1221852	1221952	1221970	STK11	ampl1196	STK11-A14
chr19	1222919	1222938	1223039	1223058	STK11	ampl34	STK11-A15
chr19	1222996	1223017	1223106	1223125	STK11	ampl1192	STK11-A16
chr19	1223127	1223152	1223236	1223257	STK11	ampl842	STK11-A17
chr19	1226352	1226370	1226471	1226491	STK11	ampl1194	STK11-A18
chr19	3110171	3110192	3110289	3110310	GNA11	ampl795	GNA11-A19
chr19	3110209	3110229	3110321	3110341	GNA11	ampl2172	GNA11-A20
chr19	3113268	3113289	3113385	3113407	GNA11	ampl797	GNA11-A21
chr19	3113360	3113381	3113476	3113495	GNA11	ampl2174	GNA11-A22
chr19	3114930	3114948	3115031	3115054	GNA11	ampl968	GNA11-A23
chr19	3114943	3114962	3115062	3115080	GNA11	ampl2126	GNA11-A24
chr19	3118857	3118878	3118970	3118993	GNA11	ampl966	GNA11-A25
chr19	3118916	3118938	3119036	3119055	GNA11	ampl1951	GNA11-A26
chr19	3119212	3119234	3119322	3119342	GNA11	ampl970	GNA11-A27
chr19	3121024	3121046	3121140	3121161	GNA11	ampl1949	GNA11-A28
chr19	3121054	3121078	3121164	3121183	GNA11	ampl793	GNA11-A29
chr19	17826633	17826657	17826753	17826772	JAK3	ampl1177	JAK3-A01
chr19	17826778	17826799	17826898	17826917	JAK3	ampl27	JAK3-A02
chr19	17830073	17830094	17830192	17830212	JAK3	ampl1492	JAK3-A03
chr19	17830181	17830199	17830300	17830319	JAK3	ampl340	JAK3-A04
chr19	17830406	17830426	17830525	17830545	JAK3	ampl1494	JAK3-A05
chr19	17830511	17830529	17830629	17830650	JAK3	ampl342	JAK3-A06
chr19	17831298	17831316	17831416	17831435	JAK3	ampl1462	JAK3-A07
chr19	17831577	17831598	17831686	17831707	JAK3	ampl312	JAK3-A08
chr19	17831682	17831705	17831798	17831819	JAK3	ampl1464	JAK3-A09
chr19	17831762	17831782	17831871	17831892	JAK3	ampl310	JAK3-A10
chr19	17832453	17832479	17832569	17832592	JAK3	ampl1179	JAK3-A11
chr19	17832532	17832559	17832651	17832671	JAK3	ampl29	JAK3-A12
chr19	17832622	17832641	17832726	17832746	JAK3	ampl1181	JAK3-A13
chr19	17832715	17832735	17832819	17832840	JAK3	ampl210	JAK3-A14
chr19	17832794	17832816	17832910	17832933	JAK3	ampl1460	JAK3-A15
chr19	17832869	17832890	17832979	17833001	JAK3	ampl308	JAK3-A16
chr19	17834522	17834544	17834639	17834661	JAK3	ampl1512	JAK3-A17
chr19	17834619	17834638	17834727	17834749	JAK3	ampl25	JAK3-A18
chr19	17834778	17834798	17834894	17834913	JAK3	ampl1183	JAK3-A19
chr19	17834888	17834910	17834995	17835017	JAK3	ampl1133	JAK3-A20
chr19	17834923	17834943	17835027	17835047	JAK3	ampl1185	JAK3-A21
chr19	17835083	17835103	17835200	17835221	JAK3	ampl802	JAK3-A22
chr19	17835200	17835220	17835302	17835325	JAK3	ampl2002	JAK3-A23
chr19	17835837	17835859	17835947	17835966	JAK3	ampl354	JAK3-A24
chr19	17835914	17835937	17836023	17836046	JAK3	ampl1502	JAK3-A25
chr19	17835991	17836013	17836093	17836116	JAK3	ampl214	JAK3-A26
chr19	17837066	17837088	17837186	17837205	JAK3	ampl1506	JAK3-A27
chr19	17837163	17837183	17837260	17837288	JAK3	ampl216	JAK3-A28
chr19	17837852	17837880	17837955	17837976	JAK3	ampl2295	JAK3-A29
chr19	17837924	17837945	17838024	17838049	JAK3	ampl1131	JAK3-A30
chr19	17837970	17837990	17838079	17838099	JAK3	ampl1508	JAK3-A31
chr19	17838224	17838246	17838328	17838350	JAK3	ampl212	JAK3-A32
chr19	17838292	17838318	17838398	17838422	JAK3	ampl1366	JAK3-A33
chr19	17839435	17839456	17839550	17839569	JAK3	ampl348	JAK3-A34
chr19	17839490	17839512	17839592	17839614	JAK3	ampl1368	JAK3-A35
chr19	17840124	17840150	17840241	17840263	JAK3	ampl350	JAK3-A36
chr19	17840212	17840232	17840315	17840337	JAK3	ampl1500	JAK3-A37
chr19	17840285	17840305	17840398	17840420	JAK3	ampl352	JAK3-A38
chr19	17841440	17841461	17841549	17841568	JAK3	ampl1187	JAK3-A39
chr19	17841443	17841464	17841561	17841581	JAK3	ampl31	JAK3-A40
chr19	17841623	17841645	17841731	17841753	JAK3	ampl1394	JAK3-A41
chr19	17841705	17841726	17841810	17841829	JAK3	ampl360	JAK3-A42
chr19	17842450	17842472	17842570	17842589	JAK3	ampl1504	JAK3-A43
chr19	17842561	17842581	17842669	17842691	JAK3	ampl356	JAK3-A44
chr19	17842912	17842932	17843032	17843051	JAK3	ampl1496	JAK3-A45
chr19	17843108	17843128	17843209	17843233	JAK3	ampl344	JAK3-A46
chr19	17843302	17843321	17843416	17843438	JAK3	ampl1490	JAK3-A47
chr19	17843385	17843406	17843498	17843519	JAK3	ampl338	JAK3-A48
chr19	17843764	17843784	17843881	17843900	JAK3	ampl1510	JAK3-A49
chr19	17843857	17843878	17843962	17843983	JAK3	ampl358	JAK3-A50
chr19	17844281	17844304	17844390	17844410	JAK3	ampl1498	JAK3-A51
chr19	17844357	17844378	17844473	17844495	JAK3	ampl346	JAK3-A52
chr20	37384048	37384067	37384165	37384185	SRC	ampl1026	SRC-A01
chr20	37385988	37386008	37386103	37386127	SRC	ampl2182	SRC-A02
chr20	37386119	37386138	37386237	37386258	SRC	ampl1022	SRC-A03
chr20	37393820	37393840	37393927	37393949	SRC	ampl2216	SRC-A04
chr20	37393889	37393910	37393998	37394020	SRC	ampl1058	SRC-A05
chr20	37394099	37394121	37394212	37394235	SRC	ampl2162	SRC-A06
chr20	37394169	37394192	37394273	37394293	SRC	ampl1024	SRC-A07
chr20	37396088	37396107	37396204	37396227	SRC	ampl2180	SRC-A08
chr20	37396172	37396194	37396290	37396310	SRC	ampl1020	SRC-A09
chr20	37396262	37396281	37396376	37396396	SRC	ampl2004	SRC-A10
chr20	37400048	37400069	37400166	37400186	SRC	ampl1060	SRC-A11
chr20	37400137	37400158	37400238	37400261	SRC	ampl2218	SRC-A12
chr20	37400236	37400260	37400350	37400374	SRC	ampl1062	SRC-A13
chr20	37401518	37401538	37401630	37401648	SRC	ampl2184	SRC-A14
chr20	37401598	37401620	37401702	37401722	SRC	ampl936	SRC-A15
chr20	37402311	37402332	37402431	37402450	SRC	ampl2212	SRC-A16
chr20	37402440	37402458	37402550	37402575	SRC	ampl1030	SRC-A17
chr20	37402515	37402535	37402629	37402649	SRC	ampl2210	SRC-A18
chr20	37402723	37402743	37402841	37402862	SRC	ampl1032	SRC-A19
chr20	37402776	37402797	37402885	37402905	SRC	ampl2214	SRC-A20
chr20	37403059	37403080	37403172	37403190	SRC	ampl1028	SRC-A21
chr20	37403173	37403192	37403293	37403312	SRC	ampl2132	SRC-A22
chr20	37403252	37403271	37403370	37403388	SRC	ampl962	SRC-A23
chr20	58840031	58840050	58840147	58840170	GNAS	ampl2189	GNAS-A01
chr20	58840288	58840306	58840400	58840423	GNAS	ampl1101	GNAS-A02
chr20	58840344	58840364	58840452	58840473	GNAS	ampl2187	GNAS-A03
chr20	58840479	58840499	58840599	58840618	GNAS	ampl991	GNAS-A04
chr20	58840590	58840609	58840693	58840715	GNAS	ampl2191	GNAS-A05
chr20	58840755	58840773	58840856	58840883	GNAS	ampl993	GNAS-A06
chr20	58853192	58853214	58853302	58853321	GNAS	ampl2141	GNAS-A07
chr20	58853276	58853294	58853393	58853412	GNAS	ampl945	GNAS-A08
chr20	58853342	58853361	58853447	58853466	GNAS	ampl2143	GNAS-A09
chr20	58853410	58853430	58853514	58853534	GNAS	ampl937	GNAS-A10
chr20	58853484	58853506	58853602	58853622	GNAS	ampl2101	GNAS-A11
chr20	58853572	58853591	58853692	58853711	GNAS	ampl984	GNAS-A12
chr20	58853643	58853662	58853756	58853775	GNAS	ampl2109	GNAS-A13
chr20	58853995	58854016	58854114	58854134	GNAS	ampl939	GNAS-A14
chr20	58853997	58854018	58854116	58854136	GNAS	ampl2111	GNAS-A15
chr20	58854186	58854204	58854290	58854311	GNAS	ampl941	GNAS-A16
chr20	58854251	58854268	58854368	58854390	GNAS	ampl2137	GNAS-A17
chr20	58854369	58854390	58854489	58854508	GNAS	ampl980	GNAS-A18
chr20	58854829	58854848	58854947	58854968	GNAS	ampl2103	GNAS-A19
chr20	58854830	58854851	58854949	58854969	GNAS	ampl943	GNAS-A20
chr20	58854977	58854995	58855078	58855101	GNAS	ampl2105	GNAS-A21
chr20	58855037	58855058	58855149	58855169	GNAS	ampl808	GNAS-A22
chr20	58855160	58855184	58855259	58855284	GNAS	ampl2107	GNAS-A23
chr20	58855207	58855228	58855323	58855343	GNAS	ampl978	GNAS-A24
chr20	58895564	58895591	58895672	58895702	GNAS	ampl1320	GNAS-A25
chr20	58895638	58895662	58895729	58895762	GNAS	ampl953	GNAS-A26
chr20	58898852	58898877	58898971	58898990	GNAS	ampl2149	GNAS-A27
chr20	58898915	58898943	58899017	58899047	GNAS	ampl955	GNAS-A28
chr20	58903443	58903472	58903557	58903582	GNAS	ampl2145	GNAS-A29
chr20	58903525	58903547	58903638	58903660	GNAS	ampl947	GNAS-A30
chr20	58903642	58903664	58903759	58903781	GNAS	ampl2176	GNAS-A31
chr20	58903725	58903749	58903833	58903857	GNAS	ampl1010	GNAS-A32
chr20	58905319	58905346	58905436	58905457	GNAS	ampl1341	GNAS-A33
chr20	58905371	58905399	58905477	58905499	GNAS	ampl173	GNAS-A34
chr20	58909077	58909099	58909196	58909216	GNAS	ampl2147	GNAS-A35
chr20	58909165	58909186	58909273	58909303	GNAS	ampl949	GNAS-A36
chr20	58909299	58909321	58909406	58909431	GNAS	ampl1339	GNAS-A37
chr20	58909371	58909396	58909486	58909509	GNAS	ampl171	GNAS-A38
chr20	58909484	58909506	58909599	58909623	GNAS	ampl1654	GNAS-A39
chr20	58909600	58909623	58909717	58909739	GNAS	ampl951	GNAS-A40
chr20	58909685	58909707	58909795	58909818	GNAS	ampl2291	GNAS-A41
chr20	58909764	58909785	58909879	58909898	GNAS	ampl1103	GNAS-A42
chr20	58909912	58909933	58910024	58910051	GNAS	ampl2099	GNAS-A43
chr20	58909991	58910014	58910091	58910115	GNAS	ampl911	GNAS-A44
chr20	58910280	58910307	58910394	58910414	GNAS	ampl2139	GNAS-A45
chr20	58910370	58910392	58910485	58910507	GNAS	ampl982	GNAS-A46
chr20	58910617	58910638	58910728	58910748	GNAS	ampl2095	GNAS-A47
chr20	58910698	58910718	58910805	58910825	GNAS	ampl909	GNAS-A48
chr20	58910775	58910795	58910877	58910907	GNAS	ampl2097	GNAS-A49
chr22	23787069	23787087	23787186	23787204	SMARCB1	ampl122	SMARCB1-A01
chr22	23787228	23787247	23787338	23787356	SMARCB1	ampl1290	SMARCB1-A02
chr22	23791711	23791733	23791820	23791842	SMARCB1	ampl930	SMARCB1-A03
chr22	23791780	23791805	23791881	23791904	SMARCB1	ampl2130	SMARCB1-A04
chr22	23791844	23791871	23791941	23791970	SMARCB1	ampl1016	SMARCB1-A05
chr22	23793477	23793499	23793584	23793607	SMARCB1	ampl1284	SMARCB1-A06
chr22	23793549	23793574	23793653	23793673	SMARCB1	ampl94	SMARCB1-A07
chr22	23793640	23793663	23793751	23793779	SMARCB1	ampl1956	SMARCB1-A08
chr22	23800905	23800931	23801022	23801044	SMARCB1	ampl1018	SMARCB1-A09
chr22	23800990	23801012	23801101	23801120	SMARCB1	ampl2178	SMARCB1-A10
chr22	23803264	23803285	23803369	23803390	SMARCB1	ampl928	SMARCB1-A11
chr22	23803310	23803332	23803410	23803434	SMARCB1	ampl1276	SMARCB1-A12
chr22	23816673	23816698	23816784	23816812	SMARCB1	ampl90	SMARCB1-A13
chr22	23816749	23816774	23816860	23816882	SMARCB1	ampl1280	SMARCB1-A14
chr22	23816825	23816844	23816940	23816960	SMARCB1	ampl92	SMARCB1-A15
chr22	23816915	23816934	23817020	23817039	SMARCB1	ampl1282	SMARCB1-A16
chr22	23825180	23825202	23825280	23825304	SMARCB1	ampl869	SMARCB1-A17
chr22	23825245	23825267	23825347	23825369	SMARCB1	ampl1286	SMARCB1-A18
chr22	23825301	23825322	23825417	23825439	SMARCB1	ampl96	SMARCB1-A19
chr22	23825385	23825407	23825491	23825516	SMARCB1	ampl1288	SMARCB1-A20
chr22	23833531	23833555	23833647	23833668	SMARCB1	ampl1014	SMARCB1-A21
chr22	23833560	23833578	23833674	23833692	SMARCB1	ampl1278	SMARCB1-A22
chr22	23834064	23834084	23834176	23834196	SMARCB1	ampl124	SMARCB1-A23
